Threshold,TSS
0.05,0.238
0.1,0.347
0.15000000000000002,0.351
0.2,0.389
0.25,0.461
0.3,0.504
0.35000000000000003,0.537
0.4,0.57
0.45,0.618
0.5,0.656
0.55,0.68
0.6000000000000001,0.617
0.6500000000000001,0.631
0.7000000000000001,0.583
0.7500000000000001,0.549
0.8,0.501
0.8500000000000001,0.481
0.9000000000000001,0.356
0.9500000000000001,0.0
