Threshold,TSS
0.05,0.583
0.1,0.51
0.15000000000000002,0.5
0.2,0.37
0.25,0.384
0.3,0.307
0.35000000000000003,0.307
0.4,0.307
0.45,0.23
0.5,0.153
0.55,0.153
0.6000000000000001,0.076
0.6500000000000001,0.0
0.7000000000000001,0.0
0.7500000000000001,0.0
0.8,0.0
0.8500000000000001,0.0
0.9000000000000001,0.0
0.9500000000000001,0.0
