Threshold,TSS
0.05,0.5
0.1,0.448
0.15000000000000002,0.464
0.2,0.334
0.25,0.35
0.3,0.3
0.35000000000000003,0.3
0.4,0.3
0.45,0.25
0.5,0.199
0.55,0.199
0.6000000000000001,0.15
0.6500000000000001,0.099
0.7000000000000001,0.099
0.7500000000000001,0.099
0.8,0.099
0.8500000000000001,0.099
0.9000000000000001,0.099
0.9500000000000001,0.099
