Threshold,TSS
0.05,0.2
0.1,0.309
0.15000000000000002,0.326
0.2,0.373
0.25,0.436
0.3,0.475
0.35000000000000003,0.514
0.4,0.461
0.45,0.5
0.5,0.548
0.55,0.571
0.6000000000000001,0.541
0.6500000000000001,0.522
0.7000000000000001,0.5
0.7500000000000001,0.443
0.8,0.37
0.8500000000000001,0.379
0.9000000000000001,0.264
0.9500000000000001,0.046
