Threshold,TSS
0.05,0.256
0.1,0.237
0.15000000000000002,0.257
0.2,0.252
0.25,0.256
0.3,0.234
0.35000000000000003,0.234
0.4,0.234
0.45,0.234
0.5,0.234
0.55,0.234
0.6000000000000001,0.235
0.6500000000000001,0.236
0.7000000000000001,0.182
0.7500000000000001,0.175
0.8,0.18
0.8500000000000001,0.169
0.9000000000000001,0.17
0.9500000000000001,0.172
