T_REC,_modelType,JianceType,NOAA_ARS,CV0_prob,CV1_prob,CV2_prob,CV3_prob,CV4_prob,CV5_prob,CV6_prob,CV7_prob,CV8_prob,CV9_prob,Nmbr,CV_average,Class,new_noaaid,predictday
20220218,LSTM,TSS,12946,0.445,0.446,0.478,0.493,0.222,0.424,0.207,0.49,0.468,0.28,12946,0.395,N,12946,20220219
20220218,LSTM,TSS,12948,0.459,0.46,0.483,0.494,0.272,0.438,0.254,0.492,0.476,0.322,12948,0.415,N,12948,20220219
20220218,LSTM,TSS,12950,0.438,0.44,0.475,0.492,0.201,0.417,0.19,0.489,0.463,0.263,12950,0.386,N,12950,20220219
20220219,LSTM,TSS,12948,0.446,0.448,0.478,0.493,0.214,0.42,0.197,0.49,0.468,0.283,12948,0.393,N,12948,20220220
20220219,LSTM,TSS,12946,0.437,0.439,0.475,0.492,0.193,0.415,0.181,0.489,0.463,0.26,12946,0.384,N,12946,20220220
20220220,LSTM,TSS,12952,0.436,0.438,0.474,0.492,0.18,0.406,0.164,0.488,0.462,0.253,12952,0.379,N,12952,20220221
20220220,LSTM,TSS,12948,0.443,0.445,0.477,0.493,0.206,0.42,0.191,0.49,0.467,0.274,12948,0.39,N,12948,20220221
20220221,LSTM,TSS,12953,0.442,0.444,0.477,0.493,0.204,0.419,0.19,0.489,0.466,0.269,12953,0.389,N,12953,20220222
20220221,LSTM,TSS,12952,0.433,0.435,0.473,0.492,0.178,0.404,0.162,0.488,0.46,0.249,12952,0.377,N,12952,20220222
20220222,LSTM,TSS,12954,0.462,0.463,0.484,0.495,0.294,0.444,0.276,0.492,0.478,0.333,12954,0.422,N,12954,20220223
20220222,LSTM,TSS,12953,0.453,0.454,0.481,0.494,0.254,0.433,0.238,0.49,0.472,0.303,12953,0.407,N,12953,20220223
20220223,LSTM,TSS,12954,0.464,0.465,0.485,0.495,0.308,0.451,0.299,0.492,0.479,0.344,12954,0.428,N,12954,20220224
20220223,LSTM,TSS,12955,0.468,0.469,0.487,0.495,0.328,0.456,0.317,0.493,0.482,0.358,12955,0.435,N,12955,20220224
20220223,LSTM,TSS,12953,0.444,0.445,0.477,0.493,0.217,0.423,0.203,0.489,0.467,0.278,12953,0.393,N,12953,20220224
20220225,LSTM,TSS,"12954,12955",0.484,0.485,0.494,0.497,0.405,0.479,0.395,0.496,0.491,0.427,12954,0.465,N,12955,20220226
20220226,LSTM,TSS,"12954,12955",0.487,0.488,0.495,0.497,0.421,0.481,0.412,0.496,0.493,0.441,12955,0.471,N,12955,20220227
20220227,LSTM,TSS,"12954,12955",0.484,0.485,0.494,0.497,0.4,0.476,0.389,0.496,0.491,0.426,12954,0.463,N,12955,20220228
20220228,LSTM,TSS,"12954,12955,12956",0.487,0.488,0.495,0.497,0.422,0.482,0.411,0.496,0.493,0.439,12954,0.471,N,12956,20220301
20220301,LSTM,TSS,12957,0.475,0.475,0.49,0.496,0.369,0.472,0.369,0.494,0.486,0.391,12957,0.451,C,12957,20220302
20220301,LSTM,TSS,"12954,12955,12956",0.486,0.487,0.494,0.497,0.428,0.482,0.418,0.496,0.493,0.44,12956,0.472,N,12956,20220302
20220302,LSTM,TSS,12958,0.459,0.459,0.483,0.494,0.276,0.447,0.271,0.492,0.476,0.323,12958,0.418,C,12958,20220303
20220302,LSTM,TSS,"12954,12955,12956",0.479,0.48,0.491,0.496,0.389,0.472,0.378,0.495,0.489,0.407,12956,0.457,N,12956,20220303
20220302,LSTM,TSS,12957,0.489,0.49,0.495,0.497,0.44,0.486,0.428,0.496,0.494,0.45,12957,0.476,N,12957,20220303
20220303,LSTM,TSS,"12954,12955,12956",0.475,0.475,0.489,0.496,0.363,0.464,0.352,0.494,0.486,0.384,12955,0.447,N,12956,20220304
20220303,LSTM,TSS,12958,0.46,0.46,0.484,0.494,0.289,0.448,0.282,0.492,0.477,0.328,12958,0.421,N,12958,20220304
20220303,LSTM,TSS,12957,0.494,0.495,0.497,0.498,0.459,0.489,0.443,0.497,0.497,0.472,12957,0.484,N,12957,20220304
20220305,LSTM,TSS,"12957,12961",0.522,0.52,0.507,0.5,0.61,0.531,0.591,0.501,0.512,0.587,12961,0.538,C,12957,20220306
20220305,LSTM,TSS,12958,0.446,0.447,0.478,0.493,0.226,0.427,0.214,0.49,0.468,0.284,12958,0.397,N,12958,20220306
20220305,LSTM,TSS,12960,0.528,0.527,0.509,0.5,0.645,0.541,0.623,0.501,0.516,0.622,12960,0.551,N,12960,20220306
20220306,LSTM,TSS,12960,0.524,0.524,0.508,0.5,0.625,0.532,0.6,0.501,0.514,0.608,12960,0.543,N,12960,20220307
20220306,LSTM,TSS,"12957,12961",0.499,0.498,0.499,0.498,0.5,0.501,0.489,0.498,0.499,0.496,12961,0.497,C,12961,20220307
20220306,LSTM,TSS,12958,0.439,0.44,0.475,0.493,0.196,0.417,0.184,0.489,0.464,0.263,12958,0.386,N,12958,20220307
20220307,LSTM,TSS,12962,0.471,0.472,0.489,0.496,0.351,0.468,0.354,0.494,0.484,0.383,12962,0.446,N,12962,20220308
20220307,LSTM,TSS,"12957,12961",0.484,0.484,0.493,0.497,0.421,0.484,0.419,0.496,0.491,0.433,12957,0.47,N,12961,20220308
20220307,LSTM,TSS,12960,0.52,0.521,0.507,0.5,0.596,0.523,0.57,0.5,0.512,0.586,12960,0.533,N,12960,20220308
20220308,LSTM,TSS,12962,0.461,0.462,0.485,0.495,0.288,0.451,0.288,0.493,0.477,0.341,12962,0.424,N,12962,20220309
20220308,LSTM,TSS,12960,0.523,0.523,0.507,0.5,0.605,0.524,0.577,0.5,0.513,0.59,12960,0.536,N,12960,20220309
20220308,LSTM,TSS,"12957,12961",0.47,0.471,0.488,0.495,0.347,0.464,0.346,0.494,0.483,0.375,12957,0.443,N,12961,20220309
20220309,LSTM,TSS,12962,0.454,0.455,0.482,0.494,0.245,0.439,0.241,0.492,0.473,0.311,12962,0.408,C,12962,20220310
20220309,LSTM,TSS,12960,0.511,0.511,0.503,0.499,0.537,0.503,0.509,0.499,0.507,0.533,12960,0.511,N,12960,20220310
20220310,LSTM,TSS,12960,0.507,0.506,0.501,0.499,0.508,0.495,0.481,0.498,0.504,0.509,12960,0.5,N,12960,20220311
20220310,LSTM,TSS,12965,0.519,0.521,0.508,0.5,0.633,0.545,0.623,0.501,0.513,0.618,12965,0.548,C,12965,20220311
20220310,LSTM,TSS,12962,0.46,0.461,0.485,0.495,0.273,0.449,0.273,0.493,0.477,0.336,12962,0.42,N,12962,20220311
20220311,LSTM,TSS,12965,0.529,0.531,0.511,0.501,0.671,0.559,0.654,0.503,0.518,0.659,12965,0.563,C,12965,20220312
20220311,LSTM,TSS,12960,0.503,0.503,0.5,0.498,0.5,0.494,0.475,0.498,0.502,0.498,12960,0.497,N,12960,20220312
20220312,LSTM,TSS,12960,0.5,0.5,0.499,0.498,0.493,0.494,0.473,0.497,0.5,0.489,12960,0.494,N,12960,20220313
20220312,LSTM,TSS,12965,0.53,0.532,0.512,0.501,0.669,0.557,0.65,0.503,0.519,0.661,12965,0.563,N,12965,20220313
20220313,LSTM,TSS,12965,0.529,0.531,0.511,0.501,0.664,0.553,0.643,0.503,0.518,0.657,12965,0.561,M,12965,20220314
20220314,LSTM,TSS,12967,0.458,0.459,0.482,0.494,0.27,0.433,0.245,0.491,0.476,0.315,12967,0.412,N,12967,20220315
20220314,LSTM,TSS,12965,0.53,0.531,0.511,0.501,0.66,0.553,0.639,0.503,0.518,0.654,12965,0.559,M,12965,20220315
20220315,LSTM,TSS,12967,0.445,0.447,0.478,0.493,0.214,0.416,0.193,0.489,0.467,0.279,12967,0.392,N,12967,20220316
20220315,LSTM,TSS,12965,0.523,0.524,0.509,0.5,0.634,0.544,0.617,0.502,0.514,0.624,12965,0.549,N,12965,20220316
20220316,LSTM,TSS,12967,0.434,0.437,0.474,0.492,0.179,0.405,0.163,0.488,0.461,0.252,12967,0.378,N,12967,20220317
20220316,LSTM,TSS,12965,0.52,0.521,0.508,0.5,0.624,0.541,0.61,0.501,0.513,0.618,12965,0.545,C,12965,20220317
20220317,LSTM,TSS,12967,0.431,0.433,0.472,0.492,0.168,0.402,0.154,0.487,0.458,0.242,12967,0.373,N,12967,20220318
20220317,LSTM,TSS,12965,0.509,0.51,0.504,0.499,0.574,0.527,0.567,0.5,0.506,0.572,12965,0.526,N,12965,20220318
20220318,LSTM,TSS,12965,0.498,0.5,0.5,0.498,0.521,0.513,0.524,0.499,0.5,0.522,12965,0.507,C,12965,20220319
20220318,LSTM,TSS,12967,0.43,0.432,0.472,0.492,0.168,0.402,0.154,0.487,0.458,0.241,12967,0.373,N,12967,20220319
20220321,LSTM,TSS,12972,0.45,0.452,0.48,0.494,0.23,0.427,0.212,0.49,0.471,0.29,12972,0.399,C,12972,20220322
20220322,LSTM,TSS,12972,0.448,0.449,0.479,0.493,0.231,0.426,0.216,0.49,0.469,0.289,12972,0.399,N,12972,20220323
20220324,LSTM,TSS,12974,0.465,0.465,0.486,0.495,0.316,0.457,0.315,0.493,0.48,0.351,12974,0.432,M,12974,20220325
20220325,LSTM,TSS,12974,0.46,0.461,0.484,0.495,0.291,0.449,0.285,0.492,0.477,0.334,12974,0.422,N,12974,20220326
20220326,LSTM,TSS,"12975,12976",0.575,0.574,0.527,0.504,0.788,0.623,0.761,0.509,0.543,0.774,12975,0.617,C,12975,20220327
20220326,LSTM,TSS,12974,0.454,0.455,0.481,0.494,0.254,0.438,0.244,0.491,0.473,0.308,12974,0.409,N,12974,20220327
20220327,LSTM,TSS,"12975,12976",0.602,0.6,0.536,0.506,0.828,0.66,0.799,0.512,0.558,0.818,12976,0.641,M,12975,20220328
20220327,LSTM,TSS,12974,0.453,0.454,0.481,0.494,0.253,0.435,0.241,0.491,0.472,0.304,12974,0.407,N,12974,20220328
20220328,LSTM,TSS,"12975,12976",0.597,0.599,0.537,0.506,0.818,0.653,0.787,0.512,0.558,0.819,12976,0.638,M,12975,20220329
20220328,LSTM,TSS,12974,0.444,0.446,0.478,0.493,0.216,0.425,0.205,0.49,0.467,0.279,12974,0.394,N,12974,20220329
20220329,LSTM,TSS,"12975,12976",0.653,0.651,0.556,0.51,0.873,0.727,0.844,0.52,0.589,0.869,12975,0.679,X,12975,20220330
20220329,LSTM,TSS,12978,0.549,0.551,0.519,0.502,0.739,0.591,0.716,0.506,0.53,0.727,12978,0.593,C,12978,20220330
20220329,LSTM,TSS,12977,0.433,0.435,0.473,0.492,0.173,0.409,0.162,0.488,0.46,0.247,12977,0.377,N,12977,20220330
20220329,LSTM,TSS,12974,0.442,0.444,0.477,0.493,0.214,0.423,0.204,0.489,0.466,0.276,12974,0.392,N,12974,20220330
20220330,LSTM,TSS,"12975,12976",0.656,0.655,0.559,0.511,0.878,0.733,0.849,0.521,0.592,0.876,12976,0.683,M,12975,20220331
20220330,LSTM,TSS,12978,0.555,0.557,0.521,0.503,0.752,0.597,0.727,0.506,0.533,0.74,12978,0.599,C,12978,20220331
20220330,LSTM,TSS,12980,0.426,0.428,0.47,0.491,0.159,0.4,0.148,0.487,0.455,0.234,12980,0.369,N,12980,20220331
20220331,LSTM,TSS,12978,0.554,0.557,0.521,0.503,0.745,0.592,0.718,0.506,0.533,0.741,12978,0.597,C,12978,20220401
20220331,LSTM,TSS,"12975,12976",0.662,0.66,0.56,0.511,0.881,0.741,0.854,0.522,0.595,0.878,12975,0.686,C,12975,20220401
20220401,LSTM,TSS,"12975,12976",0.648,0.646,0.555,0.51,0.875,0.728,0.847,0.52,0.586,0.87,12976,0.678,M,12975,20220402
20220402,LSTM,TSS,"12978,12981",0.568,0.569,0.525,0.504,0.772,0.608,0.742,0.508,0.54,0.767,12981,0.61,C,12981,20220403
20220402,LSTM,TSS,"12975,12976,12977",0.595,0.599,0.537,0.506,0.834,0.664,0.803,0.513,0.557,0.832,12976,0.644,C,12976,20220403
20220403,LSTM,TSS,"12978,12981",0.541,0.542,0.515,0.502,0.694,0.564,0.667,0.504,0.525,0.693,12978,0.574,N,12981,20220404
20220403,LSTM,TSS,12983,0.456,0.457,0.482,0.494,0.267,0.439,0.254,0.491,0.474,0.312,12983,0.412,N,12983,20220404
20220403,LSTM,TSS,12982,0.429,0.431,0.471,0.492,0.164,0.403,0.153,0.487,0.457,0.24,12982,0.372,C,12982,20220404
20220404,LSTM,TSS,12983,0.456,0.456,0.482,0.494,0.265,0.441,0.257,0.491,0.474,0.314,12983,0.413,N,12983,20220405
20220404,LSTM,TSS,12982,0.429,0.431,0.471,0.492,0.166,0.403,0.155,0.487,0.457,0.24,12982,0.373,N,12982,20220405
20220404,LSTM,TSS,"12978,12981",0.537,0.538,0.514,0.501,0.678,0.56,0.654,0.504,0.522,0.677,12981,0.568,C,12981,20220405
20220405,LSTM,TSS,12983,0.448,0.449,0.479,0.494,0.225,0.43,0.217,0.491,0.469,0.289,12983,0.399,N,12983,20220406
20220405,LSTM,TSS,12985,0.454,0.455,0.481,0.494,0.265,0.439,0.256,0.491,0.473,0.311,12985,0.411,N,12985,20220406
20220405,LSTM,TSS,"12978,12981",0.535,0.537,0.513,0.501,0.681,0.561,0.659,0.504,0.521,0.679,12981,0.569,C,12981,20220406
20220406,LSTM,TSS,12983,0.446,0.448,0.479,0.493,0.226,0.429,0.219,0.49,0.468,0.29,12983,0.398,N,12983,20220407
20220406,LSTM,TSS,"12978,12981",0.531,0.532,0.512,0.501,0.668,0.558,0.651,0.503,0.519,0.664,12981,0.563,N,12981,20220407
20220406,LSTM,TSS,12985,0.446,0.448,0.479,0.493,0.225,0.428,0.216,0.49,0.468,0.287,12985,0.398,C,12985,20220407
20220407,LSTM,TSS,12985,0.451,0.452,0.48,0.494,0.243,0.434,0.232,0.491,0.471,0.3,12985,0.404,N,12985,20220408
20220408,LSTM,TSS,12985,0.444,0.446,0.478,0.493,0.216,0.424,0.205,0.49,0.467,0.28,12985,0.394,N,12985,20220409
20220408,LSTM,TSS,12983,0.463,0.464,0.485,0.495,0.306,0.455,0.304,0.493,0.479,0.344,12983,0.428,N,12983,20220409
20220409,LSTM,TSS,12985,0.445,0.446,0.478,0.493,0.219,0.425,0.208,0.49,0.467,0.28,12985,0.395,N,12985,20220410
20220414,LSTM,TSS,12989,0.436,0.438,0.474,0.492,0.191,0.413,0.18,0.488,0.462,0.259,12989,0.383,N,12989,20220415
20220415,LSTM,TSS,12989,0.439,0.441,0.475,0.493,0.2,0.417,0.188,0.489,0.464,0.265,12989,0.387,N,12989,20220416
20220415,LSTM,TSS,12990,0.444,0.445,0.477,0.493,0.212,0.42,0.198,0.489,0.467,0.277,12990,0.392,N,12990,20220416
20220416,LSTM,TSS,12989,0.436,0.437,0.474,0.492,0.185,0.411,0.172,0.488,0.462,0.254,12989,0.381,N,12989,20220417
20220416,LSTM,TSS,12991,0.455,0.456,0.481,0.494,0.262,0.435,0.245,0.491,0.474,0.308,12991,0.41,N,12991,20220417
20220416,LSTM,TSS,12990,0.447,0.449,0.479,0.493,0.226,0.425,0.211,0.49,0.469,0.285,12990,0.397,N,12990,20220417
20220417,LSTM,TSS,12991,0.45,0.451,0.479,0.493,0.241,0.427,0.225,0.49,0.47,0.295,12991,0.402,N,12991,20220418
20220417,LSTM,TSS,12990,0.449,0.45,0.479,0.493,0.232,0.426,0.216,0.49,0.47,0.291,12990,0.399,N,12990,20220418
20220418,LSTM,TSS,"12993,12994",0.638,0.648,0.558,0.511,0.872,0.726,0.842,0.521,0.588,0.877,12994,0.678,M,12994,20220419
20220418,LSTM,TSS,12991,0.445,0.447,0.478,0.493,0.217,0.42,0.201,0.489,0.467,0.28,12991,0.393,N,12991,20220419
20220418,LSTM,TSS,12990,0.455,0.456,0.482,0.494,0.26,0.436,0.243,0.491,0.474,0.308,12990,0.409,N,12990,20220419
20220419,LSTM,TSS,"12993,12994",0.677,0.684,0.573,0.514,0.892,0.768,0.865,0.528,0.612,0.895,12993,0.7,C,12994,20220420
20220419,LSTM,TSS,12991,0.436,0.438,0.474,0.492,0.182,0.408,0.168,0.488,0.462,0.256,12991,0.38,N,12991,20220420
20220421,LSTM,TSS,"12993,12994",0.657,0.666,0.565,0.512,0.882,0.744,0.853,0.524,0.599,0.887,12994,0.688,M,12993,20220422
20220421,LSTM,TSS,12995,0.495,0.495,0.497,0.498,0.471,0.49,0.457,0.497,0.497,0.468,12995,0.486,N,12995,20220422
20220421,LSTM,TSS,12991,0.452,0.453,0.48,0.494,0.24,0.434,0.229,0.491,0.472,0.298,12991,0.404,N,12991,20220422
20220422,LSTM,TSS,"12993,12994",0.631,0.64,0.554,0.51,0.863,0.709,0.832,0.52,0.582,0.871,12994,0.671,C,12993,20220423
20220422,LSTM,TSS,"12995,12996",0.494,0.494,0.497,0.497,0.504,0.498,0.496,0.497,0.496,0.498,12996,0.497,N,12996,20220423
20220422,LSTM,TSS,12991,0.449,0.45,0.48,0.494,0.234,0.432,0.226,0.491,0.47,0.296,12991,0.402,N,12991,20220423
20220423,LSTM,TSS,"12993,12994,12995,12996",0.661,0.671,0.569,0.513,0.884,0.749,0.853,0.526,0.604,0.891,12994,0.692,C,12993,20220424
20220423,LSTM,TSS,12991,0.451,0.452,0.48,0.494,0.246,0.437,0.24,0.491,0.471,0.303,12991,0.406,N,12991,20220424
20220424,LSTM,TSS,"12993,12994,12995,12996",0.661,0.671,0.568,0.513,0.884,0.749,0.854,0.526,0.604,0.892,12994,0.692,M,12995,20220425
20220425,LSTM,TSS,12997,0.454,0.455,0.481,0.494,0.265,0.44,0.258,0.491,0.473,0.314,12997,0.412,N,12997,20220426
20220425,LSTM,TSS,"12993,12994,12995,12996",0.656,0.665,0.566,0.512,0.882,0.744,0.852,0.525,0.599,0.889,12995,0.689,C,12994,20220426
20220426,LSTM,TSS,"12993,12994,12995,12996",0.65,0.658,0.562,0.512,0.879,0.739,0.85,0.523,0.595,0.885,12996,0.685,C,12995,20220427
20220426,LSTM,TSS,12997,0.451,0.453,0.48,0.494,0.244,0.434,0.235,0.491,0.472,0.301,12997,0.405,N,12997,20220427
20220428,LSTM,TSS,13000,0.44,0.441,0.475,0.492,0.205,0.418,0.193,0.489,0.464,0.266,13000,0.388,N,13000,20220429
20220428,LSTM,TSS,12997,0.45,0.451,0.48,0.494,0.241,0.432,0.229,0.49,0.471,0.296,12997,0.403,N,12997,20220429
20220428,LSTM,TSS,12999,0.481,0.481,0.492,0.497,0.39,0.476,0.386,0.495,0.489,0.415,12999,0.46,N,12999,20220429
20220430,LSTM,TSS,12999,0.476,0.476,0.49,0.496,0.361,0.465,0.351,0.494,0.486,0.391,12999,0.448,N,12999,20220501
20220430,LSTM,TSS,12997,0.447,0.448,0.479,0.493,0.225,0.428,0.215,0.49,0.469,0.287,12997,0.398,N,12997,20220501
20220430,LSTM,TSS,13001,0.47,0.471,0.487,0.495,0.336,0.457,0.324,0.493,0.483,0.363,13001,0.437,N,13001,20220501
20220501,LSTM,TSS,13001,0.47,0.47,0.487,0.495,0.329,0.454,0.314,0.493,0.483,0.36,13001,0.435,N,13001,20220502
20220501,LSTM,TSS,12999,0.473,0.473,0.489,0.496,0.341,0.462,0.331,0.494,0.484,0.377,12999,0.442,N,12999,20220502
20220502,LSTM,TSS,12999,0.474,0.475,0.49,0.496,0.359,0.466,0.352,0.494,0.485,0.387,12999,0.447,N,12999,20220503
20220502,LSTM,TSS,13001,0.469,0.47,0.487,0.495,0.319,0.451,0.301,0.493,0.482,0.356,13001,0.432,N,13001,20220503
20220502,LSTM,TSS,12997,0.448,0.449,0.479,0.493,0.238,0.434,0.232,0.49,0.47,0.292,12997,0.402,N,12997,20220503
20220503,LSTM,TSS,12999,0.469,0.47,0.487,0.495,0.334,0.46,0.328,0.493,0.482,0.366,12999,0.438,N,12999,20220504
20220503,LSTM,TSS,13001,0.473,0.474,0.489,0.496,0.34,0.456,0.321,0.493,0.485,0.37,13001,0.439,N,13001,20220504
20220504,LSTM,TSS,13004,0.562,0.559,0.52,0.502,0.734,0.581,0.703,0.505,0.534,0.711,13004,0.591,C,13004,20220505
20220504,LSTM,TSS,13001,0.474,0.475,0.489,0.496,0.348,0.457,0.328,0.493,0.485,0.375,13001,0.442,N,13001,20220505
20220505,LSTM,TSS,13001,0.475,0.476,0.489,0.496,0.355,0.459,0.335,0.494,0.486,0.378,13001,0.444,N,13001,20220506
20220505,LSTM,TSS,13004,0.556,0.558,0.52,0.502,0.737,0.576,0.704,0.505,0.533,0.726,13004,0.591,C,13004,20220506
20220506,LSTM,TSS,13004,0.545,0.547,0.516,0.502,0.706,0.565,0.675,0.504,0.527,0.695,13004,0.578,N,13004,20220507
20220506,LSTM,TSS,13006,0.498,0.499,0.499,0.498,0.51,0.513,0.515,0.498,0.5,0.51,13006,0.504,C,13006,20220507
20220506,LSTM,TSS,13001,0.473,0.474,0.488,0.496,0.348,0.458,0.332,0.493,0.485,0.372,13001,0.441,N,13001,20220507
20220507,LSTM,TSS,13006,0.531,0.528,0.51,0.5,0.668,0.563,0.658,0.503,0.517,0.639,13006,0.561,N,13006,20220508
20220507,LSTM,TSS,13004,0.531,0.533,0.511,0.501,0.661,0.55,0.637,0.502,0.519,0.649,13004,0.559,C,13004,20220508
20220508,LSTM,TSS,13006,0.514,0.513,0.505,0.499,0.597,0.534,0.592,0.5,0.508,0.579,13006,0.534,C,13006,20220509
20220509,LSTM,TSS,13006,0.518,0.516,0.506,0.5,0.599,0.538,0.592,0.501,0.51,0.589,13006,0.536,X,13006,20220510
20220510,LSTM,TSS,13006,0.532,0.529,0.511,0.501,0.672,0.56,0.657,0.503,0.518,0.651,13006,0.563,C,13006,20220511
20220510,LSTM,TSS,13007,0.497,0.497,0.498,0.498,0.491,0.503,0.486,0.498,0.499,0.49,13007,0.495,M,13007,20220511
20220511,LSTM,TSS,13006,0.524,0.523,0.508,0.5,0.638,0.549,0.627,0.502,0.514,0.624,13006,0.55,C,13006,20220512
20220511,LSTM,TSS,13007,0.521,0.523,0.508,0.5,0.621,0.539,0.603,0.501,0.513,0.61,13007,0.543,C,13007,20220512
20220512,LSTM,TSS,13006,0.518,0.518,0.507,0.5,0.619,0.542,0.611,0.501,0.511,0.612,13006,0.543,N,13006,20220513
20220512,LSTM,TSS,13007,0.57,0.566,0.524,0.503,0.773,0.609,0.746,0.507,0.539,0.753,13007,0.609,C,13007,20220513
20220513,LSTM,TSS,13007,0.554,0.554,0.519,0.502,0.741,0.586,0.713,0.505,0.531,0.728,13007,0.593,N,13007,20220514
20220513,LSTM,TSS,13006,0.517,0.518,0.507,0.5,0.619,0.544,0.615,0.501,0.511,0.613,13006,0.544,C,13006,20220514
20220513,LSTM,TSS,13008,0.438,0.439,0.475,0.493,0.189,0.412,0.176,0.489,0.463,0.26,13008,0.383,N,13008,20220514
20220514,LSTM,TSS,13010,0.494,0.495,0.498,0.498,0.495,0.505,0.499,0.498,0.497,0.494,13010,0.497,N,13010,20220515
20220514,LSTM,TSS,13006,0.497,0.498,0.5,0.498,0.513,0.514,0.525,0.499,0.499,0.524,13006,0.506,N,13006,20220515
20220514,LSTM,TSS,"13007,13012",0.536,0.538,0.513,0.501,0.68,0.559,0.656,0.503,0.522,0.677,13007,0.568,N,13012,20220515
20220515,LSTM,TSS,13011,0.458,0.46,0.484,0.495,0.259,0.449,0.256,0.492,0.476,0.319,13011,0.414,N,13011,20220516
20220515,LSTM,TSS,13010,0.498,0.499,0.499,0.498,0.513,0.511,0.514,0.498,0.5,0.513,13010,0.504,C,13010,20220516
20220515,LSTM,TSS,"13007,13012",0.533,0.535,0.513,0.501,0.674,0.557,0.651,0.503,0.52,0.673,13007,0.566,N,13012,20220516
20220516,LSTM,TSS,"13007,13012",0.526,0.528,0.51,0.501,0.649,0.549,0.63,0.502,0.517,0.649,13007,0.556,C,13007,20220517
20220516,LSTM,TSS,13010,0.49,0.491,0.496,0.497,0.46,0.495,0.461,0.497,0.495,0.476,13010,0.485,C,13010,20220517
20220516,LSTM,TSS,13013,0.437,0.438,0.475,0.492,0.186,0.414,0.175,0.489,0.462,0.257,13013,0.382,N,13013,20220517
20220517,LSTM,TSS,"13011,13014,13015,13017",0.614,0.616,0.544,0.508,0.843,0.69,0.814,0.516,0.568,0.842,13014,0.655,M,13014,20220518
20220517,LSTM,TSS,13010,0.484,0.485,0.494,0.497,0.418,0.484,0.417,0.496,0.491,0.442,13010,0.47,N,13010,20220518
20220517,LSTM,TSS,"13007,13012",0.517,0.518,0.507,0.5,0.61,0.538,0.601,0.501,0.511,0.607,13007,0.541,C,13007,20220518
20220518,LSTM,TSS,13016,0.476,0.476,0.49,0.496,0.377,0.469,0.369,0.494,0.487,0.392,13016,0.452,N,13016,20220519
20220518,LSTM,TSS,"13011,13014,13015,13017",0.673,0.674,0.568,0.513,0.888,0.761,0.861,0.526,0.605,0.889,13014,0.695,M,13014,20220519
20220518,LSTM,TSS,13010,0.477,0.477,0.491,0.496,0.364,0.472,0.361,0.495,0.487,0.401,13010,0.452,C,13010,20220519
20220519,LSTM,TSS,"13011,13014,13015,13017",0.701,0.699,0.58,0.515,0.9,0.786,0.873,0.531,0.623,0.9,13014,0.71,M,13014,20220520
20220519,LSTM,TSS,13010,0.479,0.48,0.492,0.497,0.385,0.476,0.382,0.495,0.488,0.415,13010,0.458,C,13010,20220520
20220519,LSTM,TSS,13018,0.435,0.437,0.474,0.492,0.182,0.41,0.168,0.488,0.461,0.251,13018,0.379,N,13018,20220520
20220519,LSTM,TSS,13016,0.468,0.469,0.487,0.495,0.328,0.457,0.318,0.493,0.482,0.36,13016,0.435,N,13016,20220520
20220520,LSTM,TSS,13010,0.488,0.489,0.495,0.497,0.439,0.491,0.438,0.497,0.494,0.457,13010,0.478,C,13010,20220521
20220520,LSTM,TSS,"13011,13014,13015,13017",0.693,0.692,0.576,0.515,0.897,0.777,0.87,0.529,0.618,0.897,13017,0.706,C,13014,20220521
20220520,LSTM,TSS,13016,0.456,0.457,0.482,0.494,0.264,0.439,0.254,0.492,0.474,0.319,13016,0.413,N,13016,20220521
20220521,LSTM,TSS,"13011,13014,13015,13017",0.704,0.702,0.581,0.516,0.9,0.788,0.874,0.531,0.625,0.901,13011,0.712,C,13017,20220522
20220521,LSTM,TSS,13016,0.453,0.454,0.481,0.494,0.245,0.434,0.232,0.491,0.472,0.303,13016,0.405,N,13016,20220522
20220521,LSTM,TSS,13019,0.474,0.475,0.49,0.496,0.365,0.473,0.37,0.495,0.486,0.394,13019,0.451,C,13019,20220522
20220521,LSTM,TSS,13010,0.487,0.488,0.495,0.497,0.439,0.492,0.443,0.497,0.493,0.459,13010,0.479,N,13010,20220522
20220522,LSTM,TSS,"13011,13014,13015,13017",0.704,0.706,0.583,0.516,0.902,0.792,0.876,0.532,0.628,0.903,13015,0.714,C,13017,20220523
20220522,LSTM,TSS,13010,0.481,0.482,0.493,0.497,0.407,0.486,0.418,0.496,0.49,0.432,13010,0.468,C,13010,20220523
20220522,LSTM,TSS,13019,0.479,0.479,0.491,0.496,0.382,0.477,0.386,0.495,0.488,0.406,13019,0.457,C,13019,20220523
20220522,LSTM,TSS,13016,0.451,0.451,0.48,0.494,0.244,0.432,0.232,0.49,0.471,0.299,13016,0.404,N,13016,20220523
20220523,LSTM,TSS,13019,0.47,0.47,0.488,0.496,0.325,0.461,0.323,0.494,0.482,0.367,13019,0.437,N,13019,20220524
20220523,LSTM,TSS,13016,0.441,0.442,0.476,0.493,0.202,0.42,0.192,0.489,0.465,0.27,13016,0.388,N,13016,20220524
20220524,LSTM,TSS,13021,0.443,0.445,0.477,0.493,0.215,0.425,0.206,0.49,0.467,0.278,13021,0.393,N,13021,20220525
20220524,LSTM,TSS,13019,0.462,0.462,0.485,0.495,0.289,0.449,0.283,0.493,0.477,0.336,13019,0.423,C,13019,20220525
